"dma_code","dma_name","state","cenregnm","year","cases","pop","inc","search_ld","search_tb","search_ld_nb_mean","search_tb_nb_mean","elev","elev_nb_mean","dev1","dev1_nb_mean","for1","for3","max_ndvi","for1_nb_mean","for3_nb_mean","max_ndvi_nb_mean","ppt_winter_in","ppt_spring_in","ppt_summer_in","ppt_fall_in","ppt_annual_in","ppt_winter_nb_mean_in","ppt_spring_nb_mean_in","ppt_summer_nb_mean_in","ppt_fall_nb_mean_in","ppt_annual_nb_mean_in","tmean_winter_f","tmean_spring_f","tmean_summer_f","tmean_fall_f","tmean_annual_f","tmean_winter_nb_mean_f","tmean_spring_nb_mean_f","tmean_summer_nb_mean_f","tmean_fall_nb_mean_f","tmean_annual_nb_mean_f","x_km","y_km"
612,"Shreveport, LA","Louisiana","South",2015,0,1013287,0,"REDACTED","REDACTED","REDACTED","REDACTED",95.3436707,137.282232,3.1774345,3.5320144,6.754027,8.422868102,0.8700294,11.95531638,6.38527152,0.8472326,13.6997338,26.30669,8.135770384,18.9066054,71.321736,10.7088828,26.1933432,10.50747809,19.1405643,70.862179,44.5728515,63.70013,81.86217,67.72531,64.8437,44.531665,63.9967,81.60597,67.59924,64.80224,194.589568,-516.275301
612,"Shreveport, LA","Louisiana","South",2016,2,1009883,0.19804274,"REDACTED","REDACTED","REDACTED","REDACTED",95.3436707,137.282232,3.1774345,3.5320144,6.754027,8.422868102,0.8834462,11.95531638,6.38527152,0.863054,14.1153005,25.72296,16.346622564,6.1017557,59.280714,12.466225,21.8291388,16.20476964,6.6203075,53.739877,49.6336469,64.70481,82.11891,69.07251,66.00304,49.402508,64.72735,81.93046,69.18575,65.88381,194.589568,-516.275301
612,"Shreveport, LA","Louisiana","South",2017,4,1005842,0.39767677,"REDACTED","REDACTED","REDACTED","REDACTED",95.3436707,137.282232,3.1774345,3.5320144,6.754027,8.422868102,0.8873651,11.95531638,6.38527152,0.8621506,11.763134,14.86441,19.188303472,3.2824631,49.541828,11.6712031,16.3909102,22.7623153,4.2288407,54.923579,52.1371006,65.66855,80.02255,66.5703,65.93313,51.614563,65.54469,79.82168,66.53571,65.75119,194.589568,-516.275301
612,"Shreveport, LA","Louisiana","South",2018,1,1001081,0.09989202,"REDACTED","REDACTED","REDACTED","REDACTED",95.3436707,137.282232,3.1774345,3.5320144,6.754027,8.422868102,0.8688388,11.95531638,6.38527152,0.8504139,19.9654435,12.68003,9.244290823,20.9722455,68.274813,17.1452387,12.5291617,11.74549185,19.4524674,64.954616,45.9258282,64.71877,82.82425,64.6979,64.65519,45.649148,64.48269,82.3079,64.50427,64.34906,194.589568,-516.275301
612,"Shreveport, LA","Louisiana","South",2019,0,995895,0,"REDACTED","REDACTED","REDACTED","REDACTED",95.3436707,137.282232,3.1774345,3.5320144,6.754027,8.422868102,0.866531,11.95531638,6.38527152,0.8417896,20.8535156,22.81471,12.228524355,11.1006325,58.73967,17.5996418,19.4116006,15.09122017,14.2440801,60.632909,47.8256461,63.07583,80.80882,65.75668,64.47352,47.471929,62.87098,80.61317,65.52159,64.2534,194.589568,-516.275301
613,"Minneapolis-St. Paul, MN","Minnesota","Midwest",2011,2231,4561306,48.91143019,"REDACTED","REDACTED","REDACTED","REDACTED",349.8036243,391.193911,3.7242718,3.1133126,15.22312,2.554131291,0.8858307,9.10757381,3.38815323,0.8817204,4.0229997,9.136502,13.288273935,2.1577149,26.977058,3.7031824,9.0110835,11.59307508,3.1783535,26.869174,10.8155475,39.88533,68.96074,47.61927,42.75707,13.558857,41.89917,70.26604,48.51137,44.38925,145.913777,906.3405809
613,"Minneapolis-St. Paul, MN","Minnesota","Midwest",2012,1481,4590442,32.26268843,"REDACTED","REDACTED","REDACTED","REDACTED",349.8036243,391.193911,3.7242718,3.1133126,15.22312,2.554131291,0.8793446,9.10757381,3.38815323,0.854799,2.3440068,11.5519,10.340972093,2.7635491,27.773723,3.1924014,9.6084761,7.23927056,4.1411996,24.284315,22.2311184,49.33036,70.04746,44.78228,46.13506,23.974368,51.54142,71.51277,46.50258,48.08907,145.913777,906.3405809
613,"Minneapolis-St. Paul, MN","Minnesota","Midwest",2013,2162,4625522,46.74067057,"REDACTED","REDACTED","REDACTED","REDACTED",349.8036243,391.193911,3.7242718,3.1133126,15.22312,2.554131291,0.8740214,9.10757381,3.38815323,0.8671173,3.2083914,9.858715,9.694178162,6.971795,29.951372,2.9954259,12.9058149,9.58668981,6.545935,31.910747,14.7239963,36.46642,67.82982,45.63375,40.26444,18.454094,38.7117,68.7513,47.01513,42.37375,145.913777,906.3405809
613,"Minneapolis-St. Paul, MN","Minnesota","Midwest",2014,1302,4662382,27.92563973,"REDACTED","REDACTED","REDACTED","REDACTED",349.8036243,391.193911,3.7242718,3.1133126,15.22312,2.554131291,0.8742605,9.10757381,3.38815323,0.8788614,3.3272223,9.738523,15.883711059,5.2881159,33.560433,2.7386823,8.1687444,15.84028754,5.7483031,32.493975,5.1391133,38.14587,67.38786,42.69014,39.53683,9.321677,40.6959,67.88705,44.40701,41.58444,145.913777,906.3405809
613,"Minneapolis-St. Paul, MN","Minnesota","Midwest",2015,1768,4692149,37.67996285,"REDACTED","REDACTED","REDACTED","REDACTED",349.8036243,391.193911,3.7242718,3.1133126,15.22312,2.554131291,0.8879524,9.10757381,3.38815323,0.8833255,1.5599373,7.485381,13.113683381,8.3110824,31.604584,2.1379973,8.0843032,13.52034555,8.1117661,34.015939,14.6121416,43.78642,67.42989,50.56254,44.48608,16.783212,45.53541,68.24864,51.34639,45.84409,145.913777,906.3405809
613,"Minneapolis-St. Paul, MN","Minnesota","Midwest",2016,1921,4730259,40.6108841,"REDACTED","REDACTED","REDACTED","REDACTED",349.8036243,391.193911,3.7242718,3.1133126,15.22312,2.554131291,0.8896672,9.10757381,3.38815323,0.8850951,3.0539022,7.288781,17.378970763,9.2126958,36.646812,4.5952244,9.457636,15.07252206,9.9087205,37.608703,20.2410384,45.82772,68.70592,50.48013,45.4992,22.266602,46.81871,69.89902,52.0437,46.96061,145.913777,906.3405809
613,"Minneapolis-St. Paul, MN","Minnesota","Midwest",2017,2238,4773114,46.88762933,"REDACTED","REDACTED","REDACTED","REDACTED",349.8036243,391.193911,3.7242718,3.1133126,15.22312,2.554131291,0.8902703,9.10757381,3.38815323,0.8813183,3.5074766,7.96034,13.331136347,7.6997921,31.444227,4.2520498,8.7023466,11.24050455,7.3457743,30.406278,19.3228442,42.94302,66.92387,46.20737,43.755,21.315483,44.41342,68.49619,47.94604,45.60274,145.913777,906.3405809
613,"Minneapolis-St. Paul, MN","Minnesota","Midwest",2018,1233,4812718,25.61961869,"REDACTED","REDACTED","REDACTED","REDACTED",349.8036243,391.193911,3.7242718,3.1133126,15.22312,2.554131291,0.8803769,9.10757381,3.38815323,0.8767268,2.3546937,6.028505,15.24930099,9.7889662,34.272064,2.6955825,8.2074675,15.86787801,11.1838462,39.113434,11.9913021,40.95798,69.05268,42.15621,41.56147,14.92221,42.51912,70.0707,43.88715,43.23915,145.913777,906.3405809
613,"Minneapolis-St. Paul, MN","Minnesota","Midwest",2019,1386,4846938,28.595373,"REDACTED","REDACTED","REDACTED","REDACTED",349.8036243,391.193911,3.7242718,3.1133126,15.22312,2.554131291,0.8732243,9.10757381,3.38815323,0.8705442,4.0886851,10.73275,12.8897549,12.1942368,40.853454,4.7657519,11.416274,12.5069591,12.0468942,40.80623,12.13509,38.668,67.71484,43.89664,40.27522,14.833135,40.53552,68.56017,45.34196,42.16734,145.913777,906.3405809
616,"Kansas City, MO","Missouri","Midwest",2011,8,2435142,0.32852294,"REDACTED","REDACTED","REDACTED","REDACTED",271.9063384,309.442882,4.2080379,3.4750952,15.15317,1.038014538,0.85161,19.20865278,1.9767828,0.8637695,4.6213863,11.22873,12.229907321,7.2436637,38.057874,4.1691668,12.9718413,12.41025102,7.1011102,38.945193,26.3010735,52.98105,78.6427,55.56548,53.91617,26.05001,52.27284,77.78518,54.87365,53.30726,149.470724,198.9582482
616,"Kansas City, MO","Missouri","Midwest",2012,9,2449095,0.36748268,"REDACTED","REDACTED","REDACTED","REDACTED",271.9063384,309.442882,4.2080379,3.4750952,15.15317,1.038014538,0.8043114,19.20865278,1.9767828,0.8261855,6.0610053,11.06974,5.48816216,8.8350611,29.295334,5.7769703,10.8570937,6.93812021,7.5775455,29.513404,35.4065896,61.25279,78.56785,54.91233,57.59675,34.282502,60.44247,77.4864,54.17832,56.65072,149.470724,198.9582482
616,"Kansas City, MO","Missouri","Midwest",2013,17,2464481,0.68980041,"REDACTED","REDACTED","REDACTED","REDACTED",271.9063384,309.442882,4.2080379,3.4750952,15.15317,1.038014538,0.8438343,19.20865278,1.9767828,0.859905,5.7517822,15.76613,8.659810875,9.0539248,39.132315,5.4404146,15.738932,10.68686476,8.5799481,40.361372,32.5301901,48.98417,74.5191,55.18513,52.04822,31.731094,48.59668,73.79773,54.53064,51.42489,149.470724,198.9582482
616,"Kansas City, MO","Missouri","Midwest",2014,10,2480641,0.40312161,"REDACTED","REDACTED","REDACTED","REDACTED",271.9063384,309.442882,4.2080379,3.4750952,15.15317,1.038014538,0.8603831,19.20865278,1.9767828,0.8664552,2.9035475,8.463279,16.587523017,11.9504688,40.785429,3.1564969,8.7165714,15.54758743,11.218039,39.095663,24.1982864,51.69961,74.17289,53.39264,51.51942,23.646432,50.93157,73.4808,52.58045,50.82756,149.470724,198.9582482
616,"Kansas City, MO","Missouri","Midwest",2015,10,2497014,0.40047833,"REDACTED","REDACTED","REDACTED","REDACTED",271.9063384,309.442882,4.2080379,3.4750952,15.15317,1.038014538,0.8426333,19.20865278,1.9767828,0.8640915,3.9491076,13.7093,18.318902509,10.9025686,49.609538,3.8145959,13.0120984,18.90301886,10.4044161,50.37972,29.0898396,54.42821,74.87948,58.81985,54.69833,28.338802,53.60898,74.00289,58.25238,53.9247,149.470724,198.9582482
616,"Kansas City, MO","Missouri","Midwest",2016,16,2519144,0.63513638,"REDACTED","REDACTED","REDACTED","REDACTED",271.9063384,309.442882,4.2080379,3.4750952,15.15317,1.038014538,0.8681883,19.20865278,1.9767828,0.8790154,6.1326379,12.49632,16.937501889,8.6603398,40.748657,7.6241621,12.253584,15.12136541,8.9745163,39.189896,34.7856486,55.54003,77.02754,60.62606,56.16056,33.801247,54.86474,76.28661,59.89675,55.43212,149.470724,198.9582482
616,"Kansas City, MO","Missouri","Midwest",2017,12,2540129,0.47241695,"REDACTED","REDACTED","REDACTED","REDACTED",271.9063384,309.442882,4.2080379,3.4750952,15.15317,1.038014538,0.8753569,19.20865278,1.9767828,0.8761749,2.6512121,14.00559,18.718606818,7.1526343,41.764761,3.4547328,15.9202833,11.87323479,7.045428,37.693708,34.3037609,55.28377,74.61841,57.34863,55.65566,33.688027,54.30864,74.14456,56.61419,54.89682,149.470724,198.9582482
616,"Kansas City, MO","Missouri","Midwest",2018,15,2557476,0.58651577,"REDACTED","REDACTED","REDACTED","REDACTED",271.9063384,309.442882,4.2080379,3.4750952,15.15317,1.038014538,0.8548349,19.20865278,1.9767828,0.8677073,3.3695815,7.523385,12.190322051,12.5388146,37.932213,4.4592712,8.3336317,14.167273,12.1184557,41.601398,29.6522499,53.47067,77.41821,53.36064,53.64128,28.486016,52.58915,76.37088,52.79013,52.7312,149.470724,198.9582482
616,"Kansas City, MO","Missouri","Midwest",2019,13,2571712,0.50549984,"REDACTED","REDACTED","REDACTED","REDACTED",271.9063384,309.442882,4.2080379,3.4750952,15.15317,1.038014538,0.8463548,19.20865278,1.9767828,0.8604081,7.3507925,19.16366,19.831247399,10.5373396,55.821773,7.8161483,17.9071634,16.42250555,11.5165782,52.098334,29.4766658,51.71259,75.00249,54.84232,52.92584,28.647579,50.92224,74.3536,54.2239,52.21151,149.470724,198.9582482
617,"Milwaukee, WI","Wisconsin","Midwest",2011,304,2313125,13.14239395,"REDACTED","REDACTED","REDACTED","REDACTED",262.9050357,252.70898,6.4228735,4.5228704,8.131811,1.204838529,0.8437846,11.49769956,2.4132086,0.8731922,5.1792636,10.56862,9.38039911,9.0372114,34.62578,4.8847043,11.385815,12.30074229,8.8422255,37.773319,19.412007,43.2119,70.08547,49.99871,46.54664,19.217668,44.9071,71.35854,50.37253,47.42094,618.028036,655.8179861
617,"Milwaukee, WI","Wisconsin","Midwest",2012,138,2319203,5.95032,"REDACTED","REDACTED","REDACTED","REDACTED",262.9050357,252.70898,6.4228735,4.5228704,8.131811,1.204838529,0.8145323,11.49769956,2.4132086,0.8397249,4.6785054,9.068331,6.831107049,6.9569219,28.818915,4.7433249,8.4715293,7.49669596,6.680045,27.418398,27.9738801,51.43611,72.07397,48.15402,49.94139,28.198867,53.0976,72.36328,48.66727,50.60491,618.028036,655.8179861
617,"Milwaukee, WI","Wisconsin","Midwest",2013,144,2323739,6.19690938,"REDACTED","REDACTED","REDACTED","REDACTED",262.9050357,252.70898,6.4228735,4.5228704,8.131811,1.204838529,0.8370587,11.49769956,2.4132086,0.875182,9.2229338,13.88564,11.314430864,8.183495,40.74945,7.1970884,12.7561696,11.45035082,8.1124333,38.703047,23.8550064,42.17327,68.05922,48.49711,44.56559,24.422063,43.20343,69.02753,49.07829,45.37822,618.028036,655.8179861
617,"Milwaukee, WI","Wisconsin","Midwest",2014,88,2328209,3.7797294,"REDACTED","REDACTED","REDACTED","REDACTED",262.9050357,252.70898,6.4228735,4.5228704,8.131811,1.204838529,0.8445128,11.49769956,2.4132086,0.8757024,3.8793168,9.668476,14.593419861,6.6690125,34.248241,4.6081153,9.1968758,15.45752396,8.5369277,37.606844,12.9204286,41.54211,67.51528,45.94739,42.88789,12.965948,42.64508,68.67327,46.51853,43.59345,618.028036,655.8179861
617,"Milwaukee, WI","Wisconsin","Midwest",2015,139,2329053,5.96809089,"REDACTED","REDACTED","REDACTED","REDACTED",262.9050357,252.70898,6.4228735,4.5228704,8.131811,1.204838529,0.8473758,11.49769956,2.4132086,0.8692865,2.40308,9.008814,10.986656489,11.0115157,37.363498,3.0479754,9.1142675,13.60163,10.8400593,40.59534,19.2174661,45.15303,66.96227,53.18313,46.72962,19.294098,46.47455,68.19052,53.43397,47.46616,618.028036,655.8179861
617,"Milwaukee, WI","Wisconsin","Midwest",2016,229,2328220,9.83584026,"REDACTED","REDACTED","REDACTED","REDACTED",262.9050357,252.70898,6.4228735,4.5228704,8.131811,1.204838529,0.8533214,11.49769956,2.4132086,0.8873643,6.390391,9.217184,13.008171987,11.3795583,37.262424,6.9751271,9.7401762,16.60918803,9.7796424,39.866863,27.1723232,46.32979,70.52907,54.23367,48.45744,27.622235,47.89836,71.1411,54.9165,49.29556,618.028036,655.8179861
617,"Milwaukee, WI","Wisconsin","Midwest",2017,345,2329002,14.81321184,"REDACTED","REDACTED","REDACTED","REDACTED",262.9050357,252.70898,6.4228735,4.5228704,8.131811,1.204838529,0.8376931,11.49769956,2.4132086,0.8758334,6.0819464,13.06657,15.483364202,6.1663865,39.241743,5.6939379,13.1090745,15.67938285,7.9072641,41.205029,25.9221656,45.43172,68.0918,50.93184,47.56318,26.532047,46.72332,68.87907,51.2559,48.33611,618.028036,655.8179861
617,"Milwaukee, WI","Wisconsin","Midwest",2018,974,2330943,41.78566357,"REDACTED","REDACTED","REDACTED","REDACTED",262.9050357,252.70898,6.4228735,4.5228704,8.131811,1.204838529,0.8385596,11.49769956,2.4132086,0.8722084,5.224004,10.21789,16.791911162,12.8366348,46.243951,5.1785109,9.5979534,16.74823452,13.598434,46.237786,20.9054427,43.46991,69.59326,47.31636,45.84473,21.077684,44.99542,70.76362,47.87238,46.68844,618.028036,655.8179861
617,"Milwaukee, WI","Wisconsin","Midwest",2019,359,2332867,15.38878985,"REDACTED","REDACTED","REDACTED","REDACTED",262.9050357,252.70898,6.4228735,4.5228704,8.131811,1.204838529,0.8156008,11.49769956,2.4132086,0.8544162,7.6671829,10.42785,12.255522348,16.1765293,46.944455,7.7674692,13.3784391,13.23302453,16.3693945,51.099018,21.5238753,42.29415,68.41047,47.69105,45.10352,21.666712,43.61171,69.74267,48.38324,45.91416,618.028036,655.8179861
618,"Houston, TX","Texas","South",2011,12,6379795,0.18809382,"REDACTED","REDACTED","REDACTED","REDACTED",39.9540147,147.552502,5.5733099,3.2426147,2.590959,4.861827541,0.7547837,3.89598643,4.93392583,0.6946482,6.7747144,2.751688,4.917608012,7.2911536,23.606349,5.337373,3.6099303,3.61142896,5.9081597,21.333525,52.4073314,71.16214,86.2079,71.27514,70.25565,51.385115,71.11947,86.65846,70.52997,69.86841,34.202223,-858.0559762
618,"Houston, TX","Texas","South",2012,27,6507144,0.41492858,"REDACTED","REDACTED","REDACTED","REDACTED",39.9540147,147.552502,5.5733099,3.2426147,2.590959,4.861827541,0.7924241,3.89598643,4.93392583,0.7452357,14.6291497,11.13006,14.920810715,6.7442411,46.095373,11.3406097,10.4002764,9.40161375,6.5269332,35.41539,55.9686202,72.0719,83.04891,70.19259,70.6657,54.104155,71.71412,83.68484,69.88512,70.215,34.202223,-858.0559762
618,"Houston, TX","Texas","South",2013,23,6653189,0.34569888,"REDACTED","REDACTED","REDACTED","REDACTED",39.9540147,147.552502,5.5733099,3.2426147,2.590959,4.861827541,0.7741279,3.89598643,4.93392583,0.7261745,9.2283976,7.879392,9.545368241,17.6947125,42.558938,7.5468643,7.7894271,7.37672027,14.7372491,37.237646,56.2525232,66.11624,83.27802,70.09968,68.36884,55.026274,66.22821,83.38551,69.23393,67.90539,34.202223,-858.0559762
618,"Houston, TX","Texas","South",2014,17,6826642,0.24902434,"REDACTED","REDACTED","REDACTED","REDACTED",39.9540147,147.552502,5.5733099,3.2426147,2.590959,4.861827541,0.7965682,3.89598643,4.93392583,0.7534963,4.6540382,12.64674,11.130284064,13.7119939,45.502992,3.7806109,9.5681192,8.9387059,11.4855785,34.500138,50.5289814,65.87751,82.56323,69.3236,67.56524,49.36117,65.70287,82.71877,68.81596,67.13351,34.202223,-858.0559762
618,"Houston, TX","Texas","South",2015,19,7001788,0.27135926,"REDACTED","REDACTED","REDACTED","REDACTED",39.9540147,147.552502,5.5733099,3.2426147,2.590959,4.861827541,0.7955326,3.89598643,4.93392583,0.7810145,9.9508249,26.82278,12.270982549,18.4788185,67.169267,7.547511,23.0882046,8.14870965,15.2113245,55.306172,52.2402851,69.21859,83.20479,71.87523,69.32105,50.833155,67.75175,82.97898,71.47806,68.36934,34.202223,-858.0559762
618,"Houston, TX","Texas","South",2016,17,7139618,0.23810798,"REDACTED","REDACTED","REDACTED","REDACTED",39.9540147,147.552502,5.5733099,3.2426147,2.590959,4.861827541,0.8086589,3.89598643,4.93392583,0.7921815,8.7560428,24.75195,18.739820035,7.0768875,60.024957,7.2706942,18.7107456,14.3594732,6.6999772,47.44675,55.9822203,69.7297,83.5254,74.17995,70.7271,54.27236,68.84422,83.34993,72.99683,69.72618,34.202223,-858.0559762
618,"Houston, TX","Texas","South",2017,15,7236116,0.20729353,"REDACTED","REDACTED","REDACTED","REDACTED",39.9540147,147.552502,5.5733099,3.2426147,2.590959,4.861827541,0.7986556,3.89598643,4.93392583,0.7747235,13.2891632,11.58675,37.415044396,5.3040883,67.469472,10.0533515,11.3894895,19.47958659,4.9552721,45.270781,59.9812057,70.74571,82.70214,71.76992,70.93648,57.848692,69.93218,82.77175,70.60458,70.03667,34.202223,-858.0559762
618,"Houston, TX","Texas","South",2018,8,7313847,0.10938156,"REDACTED","REDACTED","REDACTED","REDACTED",39.9540147,147.552502,5.5733099,3.2426147,2.590959,4.861827541,0.7940981,3.89598643,4.93392583,0.7754182,12.4158338,9.036743,12.798269813,22.6393657,60.30214,9.0098166,7.7617512,9.60172279,21.0334986,49.871945,53.1534479,69.92898,84.02008,69.47028,69.29131,51.533863,69.42836,84.45428,68.07613,68.48948,34.202223,-858.0559762
618,"Houston, TX","Texas","South",2019,2,7405599,0.02700659,"REDACTED","REDACTED","REDACTED","REDACTED",39.9540147,147.552502,5.5733099,3.2426147,2.590959,4.861827541,0.7812887,3.89598643,4.93392583,0.7678169,15.2072654,11.82714,14.365110529,16.3823664,51.164669,10.7861027,12.0150816,9.72043167,9.3649629,37.454724,54.7534906,68.39356,83.64504,70.77163,69.50257,53.190424,67.30876,83.67363,69.97213,68.65352,34.202223,-858.0559762
619,"Springfield, MO","Missouri","Midwest",2011,1,1078362,0.09273324,"REDACTED","REDACTED","REDACTED","REDACTED",330.4349555,209.845751,3.6096748,3.9106916,47.19249,5.255996308,0.874708,24.46773138,5.74934916,0.8583414,5.7822919,24.23288,9.850774112,11.824415,55.007454,6.900059,19.781967,9.79773176,12.2533125,52.321988,32.7823573,55.81335,79.86802,57.25532,56.95017,32.927221,56.95138,80.85428,58.54476,57.87593,286.367875,-38.6065987
619,"Springfield, MO","Missouri","Midwest",2012,0,1081305,0,"REDACTED","REDACTED","REDACTED","REDACTED",330.4349555,209.845751,3.6096748,3.9106916,47.19249,5.255996308,0.8625495,24.46773138,5.74934916,0.8386409,8.4950599,11.31517,7.247959269,10.6167602,35.438968,9.4120751,11.148916,6.65205011,10.376484,35.04574,39.2008076,62.74074,78.61324,56.51019,59.48478,39.985844,63.71608,79.53646,57.62117,60.39644,286.367875,-38.6065987
619,"Springfield, MO","Missouri","Midwest",2013,0,1084791,0,"REDACTED","REDACTED","REDACTED","REDACTED",330.4349555,209.845751,3.6096748,3.9106916,47.19249,5.255996308,0.8823356,24.46773138,5.74934916,0.8671871,9.501266,15.43141,17.173832099,9.9913893,53.603407,10.2724406,16.2739927,12.703005,9.7951849,50.748336,37.8628923,52.37882,74.23883,57.02775,54.69772,38.24797,53.23331,75.88424,58.13533,55.69979,286.367875,-38.6065987
619,"Springfield, MO","Missouri","Midwest",2014,2,1086450,0.18408578,"REDACTED","REDACTED","REDACTED","REDACTED",330.4349555,209.845751,3.6096748,3.9106916,47.19249,5.255996308,0.8781435,24.46773138,5.74934916,0.8699813,5.6669421,11.03482,10.787217346,12.6537322,39.416585,7.239573,13.1464429,13.11976522,11.7400896,43.874355,30.5056884,54.04204,74.65539,55.75582,54.19723,30.706036,54.82764,75.62185,56.55262,54.915,286.367875,-38.6065987
619,"Springfield, MO","Missouri","Midwest",2015,2,1090208,0.18345123,"REDACTED","REDACTED","REDACTED","REDACTED",330.4349555,209.845751,3.6096748,3.9106916,47.19249,5.255996308,0.8909133,24.46773138,5.74934916,0.8683414,6.2257393,17.20867,20.502474439,13.1105093,64.270533,6.8747324,19.1006695,16.26073665,13.1633372,60.945287,33.3505641,56.13665,75.49834,59.70064,56.63741,33.865709,57.08738,76.92568,61.10537,57.71643,286.367875,-38.6065987
619,"Springfield, MO","Missouri","Midwest",2016,0,1092795,0,"REDACTED","REDACTED","REDACTED","REDACTED",330.4349555,209.845751,3.6096748,3.9106916,47.19249,5.255996308,0.8952018,24.46773138,5.74934916,0.8838794,11.9888875,13.31599,15.932638657,8.8890585,41.403191,11.0628789,15.6178028,16.06614289,8.4756825,45.167456,39.2996669,57.23643,77.48678,62.24414,58.3317,39.747279,58.32848,78.77282,63.3158,59.26501,286.367875,-38.6065987
619,"Springfield, MO","Missouri","Midwest",2017,2,1098689,0.18203513,"REDACTED","REDACTED","REDACTED","REDACTED",330.4349555,209.845751,3.6096748,3.9106916,47.19249,5.255996308,0.8976902,24.46773138,5.74934916,0.8850759,4.8419447,25.5626,12.946451553,4.4610424,48.256315,5.7564971,19.5850592,14.0629467,5.9863965,45.540729,39.8088103,57.76167,74.67371,59.56228,58.0785,40.260339,58.79095,76.14212,60.22271,58.98241,286.367875,-38.6065987
619,"Springfield, MO","Missouri","Midwest",2018,2,1105440,0.18092343,"REDACTED","REDACTED","REDACTED","REDACTED",330.4349555,209.845751,3.6096748,3.9106916,47.19249,5.255996308,0.8872475,24.46773138,5.74934916,0.874162,10.7078662,12.8917,12.368983436,10.2725045,49.531596,11.5538855,11.9581995,13.21455602,12.7675769,52.191946,34.7509296,56.03527,77.53293,56.39217,56.33563,35.230032,56.96672,78.5601,57.42447,57.21499,286.367875,-38.6065987
619,"Springfield, MO","Missouri","Midwest",2019,1,1112352,0.0898996,"REDACTED","REDACTED","REDACTED","REDACTED",330.4349555,209.845751,3.6096748,3.9106916,47.19249,5.255996308,0.879425,24.46773138,5.74934916,0.8619997,13.1441586,19.12071,16.525126097,14.0375877,59.575412,14.2590121,19.6794677,17.53951344,13.1377578,61.697367,36.4859028,55.15509,75.19113,57.83023,56.36658,36.778105,55.89956,76.47368,58.43615,57.04957,286.367875,-38.6065987
622,"New Orleans, LA","Louisiana","South",2011,1,1692733,0.05907606,"REDACTED","REDACTED","REDACTED","REDACTED",13.4203019,57.665119,2.8840757,4.3537479,0.07072699,0.418574114,0.8008482,4.47780838,9.92878269,0.8648426,8.2770493,8.204037,16.677293437,14.4476965,47.210637,9.4446326,11.1309264,14.47749713,14.7210852,52.163509,50.5048223,70.00306,83.83602,68.61843,68.78894,47.546658,67.3859,83.16709,65.59108,66.43256,562.368269,-815.947963
622,"New Orleans, LA","Louisiana","South",2012,0,1706356,0,"REDACTED","REDACTED","REDACTED","REDACTED",13.4203019,57.665119,2.8840757,4.3537479,0.07072699,0.418574114,0.7945988,4.47780838,9.92878269,0.8773787,9.5621822,17.26427,35.153219039,8.5336871,73.310525,16.4240542,15.451335,27.93530275,9.2731377,71.559623,57.1253996,71.89085,81.51149,68.52476,69.95516,53.662044,69.98964,80.51336,65.37754,67.62479,562.368269,-815.947963
622,"New Orleans, LA","Louisiana","South",2013,0,1721849,0,"REDACTED","REDACTED","REDACTED","REDACTED",13.4203019,57.665119,2.8840757,4.3537479,0.07072699,0.418574114,0.7993663,4.47780838,9.92878269,0.882281,20.1882482,16.15398,17.861427366,11.5303834,65.448547,25.3159552,16.6204695,17.36086213,11.9632648,69.940032,56.4385202,64.92456,81.55932,70.23356,67.96808,53.070684,62.6962,80.18235,67.39066,65.47607,562.368269,-815.947963
622,"New Orleans, LA","Louisiana","South",2014,1,1734703,0.05764676,"REDACTED","REDACTED","REDACTED","REDACTED",13.4203019,57.665119,2.8840757,4.3537479,0.07072699,0.418574114,0.7951364,4.47780838,9.92878269,0.8758052,13.7296931,19.10624,19.751183347,8.8935819,62.041795,15.3299227,23.5930961,16.67792362,9.1501707,65.283374,50.6292308,65.78678,81.46894,68.69419,66.99806,47.081599,63.76997,80.08539,66.19905,64.60639,562.368269,-815.947963
622,"New Orleans, LA","Louisiana","South",2015,2,1748735,0.11436839,"REDACTED","REDACTED","REDACTED","REDACTED",13.4203019,57.665119,2.8840757,4.3537479,0.07072699,0.418574114,0.8007567,4.47780838,9.92878269,0.8774829,12.2971427,22.77645,13.901298577,19.2897651,71.596219,14.5523812,20.9752624,13.84081666,17.219523,68.541671,52.8006795,70.95937,83.109,71.77394,70.03633,48.94642,68.39828,81.86424,69.43233,67.61202,562.368269,-815.947963
622,"New Orleans, LA","Louisiana","South",2016,2,1757811,0.11377787,"REDACTED","REDACTED","REDACTED","REDACTED",13.4203019,57.665119,2.8840757,4.3537479,0.07072699,0.418574114,0.8094752,4.47780838,9.92878269,0.8871061,17.3259643,22.56428,27.302075969,8.0223654,72.5302,17.8048394,21.0346685,23.3376206,6.3804081,66.65277,56.3429725,69.66139,82.6732,73.11105,70.11596,53.129318,67.35843,81.94913,70.40977,67.76389,562.368269,-815.947963
622,"New Orleans, LA","Louisiana","South",2017,1,1761478,0.05677051,"REDACTED","REDACTED","REDACTED","REDACTED",13.4203019,57.665119,2.8840757,4.3537479,0.07072699,0.418574114,0.8062752,4.47780838,9.92878269,0.8885442,16.0663304,19.17075,31.336401541,7.3721058,74.202475,18.9078194,18.8168475,31.2042723,8.1463535,76.578411,59.8742185,69.80835,81.47385,71.0658,70.19957,56.448088,67.66416,79.90305,68.14545,67.74875,562.368269,-815.947963
